portfolio,date,mv,returns
uKFixedIncome,06/02/2014,941771.1732,0.006074495
uKFixedIncome,07/02/2014,926669.9067,-0.003300941
uKFixedIncome,08/02/2014,926070.8883,0.003120743
uKFixedIncome,09/02/2014,910656.3408,-0.005837466
uKFixedIncome,10/02/2014,914453.437,0.005533008
uKFixedIncome,11/02/2014,906524.627,-0.000556336
uKFixedIncome,12/02/2014,902666.0974,-0.001910586
uKFixedIncome,13/02/2014,905968.4219,0.00414368
uKFixedIncome,14/02/2014,893752.6491,-0.008937347
uKFixedIncome,15/02/2014,908439.352,0.002525885
uKFixedIncome,16/02/2014,911069.5926,-0.001307866
uKFixedIncome,17/02/2014,923121.2903,0.000988474
uKFixedIncome,18/02/2014,924476.3677,-0.007300498
uKFixedIncome,19/02/2014,933201.9806,-0.006559979
uKFixedIncome,20/02/2014,948162.9596,0.00024564
uKFixedIncome,21/02/2014,947039.6601,-0.004345686
uKFixedIncome,22/02/2014,952370.4639,0.002611032
uKFixedIncome,23/02/2014,944592.9907,-0.007403984
uKFixedIncome,24/02/2014,956686.078,0.008312165
uKFixedIncome,25/02/2014,939552.8684,-0.008192682
uKFixedIncome,26/02/2014,944217.9791,-0.002206855
uKFixedIncome,27/02/2014,945161.5297,0.001775935
uKFixedIncome,28/02/2014,935580.813,-0.006448592
uKFixedIncome,01/03/2014,949535.0003,0.008668279
uKFixedIncome,02/03/2014,937639.1602,-0.003424395
uKFixedIncome,03/03/2014,953369.7943,0.008905406
uKFixedIncome,04/03/2014,950069.7925,-0.005009928
uKFixedIncome,05/03/2014,957886.4637,-0.00825136
uKFixedIncome,06/03/2014,986573.4168,0.005999878
uKFixedIncome,07/03/2014,984704.6486,-0.00396297
uKFixedIncome,08/03/2014,1001792.847,0.008208704
uKFixedIncome,09/03/2014,993085.6285,-0.005396288
uKFixedIncome,10/03/2014,1011385.521,0.009169687
uKFixedIncome,11/03/2014,1004532.783,-0.000879115
uKFixedIncome,12/03/2014,1005850.718,-0.00630147
uKFixedIncome,13/03/2014,1015570.166,0.000216424
uKFixedIncome,14/03/2014,1008230.637,-0.005483046
uKFixedIncome,15/03/2014,1023332.103,0.007913139
uKFixedIncome,16/03/2014,1001735.543,-0.009768178
uKFixedIncome,17/03/2014,1005343.676,8.62E-05
uKFixedIncome,18/03/2014,998990.6374,-0.003282228
uKFixedIncome,19/03/2014,988068.9202,-0.009971447
uKFixedIncome,20/03/2014,993962.385,0.000129574
uKFixedIncome,21/03/2014,988008.6416,-0.004836902
uKFixedIncome,22/03/2014,1000026.551,0.003966477
uKFixedIncome,23/03/2014,993194.7348,-0.007559282
uKFixedIncome,24/03/2014,1020509.703,0.009825447
uKFixedIncome,25/03/2014,1015150.232,-0.000824467
uKFixedIncome,26/03/2014,1015134.271,-0.009562322
uKFixedIncome,27/03/2014,1043091.687,0.009115309
uKFixedIncome,28/03/2014,1033226.119,-0.003946402
uKFixedIncome,29/03/2014,1036424.146,0.000620658
uKFixedIncome,30/03/2014,1031787.053,-0.006476651
uKFixedIncome,31/03/2014,1047350.029,0.006481902
uKFixedIncome,01/04/2014,1034789.32,-0.006902292
uKFixedIncome,02/04/2014,1040568.91,-0.005931431
uKFixedIncome,03/04/2014,1065859.07,0.007009305
uKFixedIncome,04/04/2014,1063350.749,-0.006802208
uKFixedIncome,05/04/2014,1087985.909,0.005080052
uKFixedIncome,06/04/2014,1088804.836,-0.00306864
uKFixedIncome,07/04/2014,1112379.532,0.009103564
uKFixedIncome,08/04/2014,1102812.393,-0.005590638
uKFixedIncome,09/04/2014,1096820.327,-0.009219636
uKFixedIncome,10/04/2014,1107484.671,0.007138342
uKFixedIncome,11/04/2014,1093579.58,-0.002217179
uKFixedIncome,12/04/2014,1103633.081,0.009831111
uKFixedIncome,13/04/2014,1085437.08,-0.001772589
uKFixedIncome,14/04/2014,1088741.266,0.005708624
uKFixedIncome,15/04/2014,1075262.226,-0.005663629
uKFixedIncome,16/04/2014,1068580.23,-0.009770115
uKFixedIncome,17/04/2014,1083857.306,0.009812323
uKFixedIncome,18/04/2014,1057204.077,-0.008420313
uKFixedIncome,19/04/2014,1062494.814,0.0034906
uKFixedIncome,20/04/2014,1051673.863,-0.000112415
uKFixedIncome,21/04/2014,1055932.434,0.008923992
uKFixedIncome,22/04/2014,1040649.739,-0.000152421
uKFixedIncome,23/04/2014,1035698.539,-0.001217588
uKFixedIncome,24/04/2014,1045393.469,0.008687755
uKFixedIncome,25/04/2014,1035909.489,-0.002059599
uKFixedIncome,26/04/2014,1036375.656,0.002669322
uKFixedIncome,27/04/2014,1030828.979,-0.003716802
uKFixedIncome,28/04/2014,1044150.628,0.003738529
uKFixedIncome,29/04/2014,1041569.727,-0.006603156
uKFixedIncome,30/04/2014,1048067.414,-0.006305879
uKFixedIncome,01/05/2014,1072533.876,0.004866385
uKFixedIncome,02/05/2014,1072183.23,-0.008677948
uKFixedIncome,03/05/2014,1090270.295,0.001129927
uKFixedIncome,04/05/2014,1096091.293,-0.000140732
uKFixedIncome,05/05/2014,1100875.497,0.000517271
uKFixedIncome,06/05/2014,1099545.733,-0.003437239
uKFixedIncome,07/05/2014,1092814.986,-0.00548276
uKFixedIncome,08/05/2014,1108659.255,0.008274737
uKFixedIncome,09/05/2014,1089264.193,-0.007181982
uKFixedIncome,10/05/2014,1107077.465,0.008287475
uKFixedIncome,11/05/2014,1092780.401,-0.000594139
uKFixedIncome,12/05/2014,1097886.848,0.007483139
uKFixedIncome,13/05/2014,1075158.568,-0.009318352
uKFixedIncome,14/05/2014,1085962.64,-1.61E-05
uKFixedIncome,15/05/2014,1087258.123,0.003519341
uKFixedIncome,16/05/2014,1075413.038,-0.009303737
uKFixedIncome,17/05/2014,1100103.573,0.005316897
uKFixedIncome,18/05/2014,1098772.432,-0.002748933
uKFixedIncome,19/05/2014,1109310.257,0.00132637
uKFixedIncome,20/05/2014,1107431.268,-0.003697866
uKFixedIncome,21/05/2014,1103519.418,-0.008334162
uKFixedIncome,22/05/2014,1112633.503,0.004724159
uKFixedIncome,23/05/2014,1100546.491,-0.000663574
uKFixedIncome,24/05/2014,1093615.703,0.004735172
uKFixedIncome,25/05/2014,1071653.468,-0.00461722
uKFixedIncome,26/05/2014,1071648.617,0.007116073
uKFixedIncome,27/05/2014,1057471.817,-0.000427689
uKFixedIncome,28/05/2014,1049874.414,-0.002041996
uKFixedIncome,29/05/2014,1063470.619,0.009183385
uKFixedIncome,30/05/2014,1055583.769,-0.00227636
uKFixedIncome,31/05/2014,1073594.39,0.008631198
uKFixedIncome,01/06/2014,1059420.226,-0.006692336
uKFixedIncome,02/06/2014,1072805.161,0.003654115
uKFixedIncome,03/06/2014,1061535.775,-0.00178677
uKFixedIncome,04/06/2014,1047658.433,-0.008875525
uKFixedIncome,05/06/2014,1056623.866,0.005442805
uKFixedIncome,06/06/2014,1037851.054,-0.003810153
uKFixedIncome,07/06/2014,1037703.519,0.007358193
uKFixedIncome,08/06/2014,1013528.672,-0.004932849
uKFixedIncome,09/06/2014,1010758.667,0.003354174
uKFixedIncome,10/06/2014,989608.2252,-0.009122798
uKFixedIncome,11/06/2014,987573.4575,-0.008146038
uKFixedIncome,12/06/2014,1002143.393,0.002453853
uKFixedIncome,13/06/2014,998540.6296,-0.005811322
uKFixedIncome,14/06/2014,1010196.122,1.71E-05
uKFixedIncome,15/06/2014,1016894.187,-0.000197556
uKFixedIncome,16/06/2014,1032317.452,0.009624446
uKFixedIncome,17/06/2014,1018815.739,-0.006014991
uKFixedIncome,18/06/2014,1024567.279,-0.008251235
uKFixedIncome,19/06/2014,1043697.229,0.003961536
uKFixedIncome,20/06/2014,1035862.618,-0.009500155
uKFixedIncome,21/06/2014,1059672.876,0.008770431
uKFixedIncome,22/06/2014,1048772.594,-0.003164916
uKFixedIncome,23/06/2014,1060892.933,0.00592452
uKFixedIncome,24/06/2014,1054451.271,-0.001430912
uKFixedIncome,25/06/2014,1046990.674,-0.008750957
uKFixedIncome,26/06/2014,1064255.624,0.00634929
uKFixedIncome,27/06/2014,1049998.471,-0.009567824
uKFixedIncome,28/06/2014,1063602.793,0.001588735
uKFixedIncome,29/06/2014,1063037.747,-0.00374038
uKFixedIncome,30/06/2014,1075232.28,0.00620834
uKFixedIncome,01/07/2014,1073376.252,-0.000633484
uKFixedIncome,02/07/2014,1076026.001,-0.005598988
uKFixedIncome,03/07/2014,1093924.452,0.007778145
uKFixedIncome,04/07/2014,1081380.061,-0.008431176
uKFixedIncome,05/07/2014,1102365.691,0.003215788
uKFixedIncome,06/07/2014,1089084.554,-0.00995872
uKFixedIncome,07/07/2014,1098475.823,0.001074197
uKFixedIncome,08/07/2014,1089664.523,-0.00667787
uKFixedIncome,09/07/2014,1096356.357,-0.001964719
uKFixedIncome,10/07/2014,1098847.392,0.002658328
uKFixedIncome,11/07/2014,1097710.923,-0.000676366
uKFixedIncome,12/07/2014,1110127.083,0.007278855
uKFixedIncome,13/07/2014,1095331.749,-0.007445233
uKFixedIncome,14/07/2014,1101911.805,0.001079967
uKFixedIncome,15/07/2014,1093100.662,-0.009618642
uKFixedIncome,16/07/2014,1097414.598,-0.006931472
uKFixedIncome,17/07/2014,1108365.51,0.002666412
uKFixedIncome,18/07/2014,1094818.72,-0.009911146
uKFixedIncome,19/07/2014,1115863.327,0.00825954
uKFixedIncome,20/07/2014,1104279.72,-0.002691023
uKFixedIncome,21/07/2014,1112276.861,0.004328165
uKFixedIncome,22/07/2014,1105417.456,-0.00678102
uKFixedIncome,23/07/2014,1118140.329,-0.000667343
uKFixedIncome,24/07/2014,1135611.56,0.00783037
uKFixedIncome,25/07/2014,1130910.337,-0.001573025
uKFixedIncome,26/07/2014,1147624.432,0.00953861
uKFixedIncome,27/07/2014,1122735.369,-0.009383273
uKFixedIncome,28/07/2014,1138784.245,0.006399559
uKFixedIncome,29/07/2014,1118361.649,-0.009018112
uKFixedIncome,30/07/2014,1113671.617,-0.008860087
uKFixedIncome,31/07/2014,1128422.636,0.00657079
uKFixedIncome,01/08/2014,1120013.669,-0.0043559
uKFixedIncome,02/08/2014,1134830.287,0.005773317
uKFixedIncome,03/08/2014,1132163.409,-0.001944535
uKFixedIncome,04/08/2014,1139934.347,0.001832771
uKFixedIncome,05/08/2014,1132355.941,-0.004559976
uKFixedIncome,06/08/2014,1137718.932,-0.001288268
uKFixedIncome,07/08/2014,1139419.323,0.001937991
uKFixedIncome,08/08/2014,1126427.624,-0.005202991
uKFixedIncome,09/08/2014,1144553.312,0.009706878
uKFixedIncome,10/08/2014,1137383.685,-0.001838074
uKFixedIncome,11/08/2014,1149185.237,0.007216994
uKFixedIncome,12/08/2014,1138759.58,-0.003363296
uKFixedIncome,13/08/2014,1142389.135,-0.002394133
uKFixedIncome,14/08/2014,1149535.294,0.00754341
uKFixedIncome,15/08/2014,1123190.78,-0.009974317
uKFixedIncome,16/08/2014,1135521.64,0.005186219
uKFixedIncome,17/08/2014,1130114.41,-0.000919909
uKFixedIncome,18/08/2014,1139477.739,0.009327698
uKFixedIncome,19/08/2014,1125100.482,-0.007317681
uKFixedIncome,20/08/2014,1133503.176,-0.003157799
uKFixedIncome,21/08/2014,1149292.81,0.005240077
uKFixedIncome,22/08/2014,1141329.554,-0.006036646
uKFixedIncome,23/08/2014,1161920.446,0.009116924
uKFixedIncome,24/08/2014,1144366.943,-7.67E-03
uKFixedIncome,25/08/2014,1154092.369,0.000734275
uKFixedIncome,26/08/2014,1143010.468,-0.002252089
uKFixedIncome,27/08/2014,1128996.096,-0.00842253
uKFixedIncome,28/08/2014,1144650.662,0.004320768
uKFixedIncome,29/08/2014,1132630.206,-0.009294387
uKFixedIncome,30/08/2014,1159035.489,0.004811573
uKFixedIncome,31/08/2014,1159373.68,-0.005311426
uKFixedIncome,01/09/2014,1183803.398,0.005407364
uKFixedIncome,02/09/2014,1184839.669,-0.004095303
uKFixedIncome,03/09/2014,1189755.511,-0.007668933
uKFixedIncome,04/09/2014,1213264.327,0.008341587
uKFixedIncome,05/09/2014,1202598.806,-0.00211306
uKFixedIncome,06/09/2014,1208663.865,0.003518768
uKFixedIncome,07/09/2014,1194610.535,-0.005190597
uKFixedIncome,08/09/2014,1210398.84,9.94E-03
uKFixedIncome,09/09/2014,1196293.761,-0.001896914
uKFixedIncome,10/09/2014,1193349.196,-0.006794653
uKFixedIncome,11/09/2014,1214758.989,0.008383236
uKFixedIncome,12/09/2014,1200930.982,-0.008014348
uKFixedIncome,13/09/2014,1214885.844,0.000975655
uKFixedIncome,14/09/2014,1211878.237,-0.003938498
uKFixedIncome,15/09/2014,1228452.949,0.002001804
uKFixedIncome,16/09/2014,1234940.766,-0.002150799
uKFixedIncome,17/09/2014,1242453.911,-0.00162413
uKFixedIncome,18/09/2014,1256742.743,0.003500685
uKFixedIncome,19/09/2014,1258779.231,-0.002495869
uKFixedIncome,20/09/2014,1270462.567,0.004352327
uKFixedIncome,21/09/2014,1255125.877,-9.93E-03
uKFixedIncome,22/09/2014,1277611.951,0.007775592
uKFixedIncome,23/09/2014,1254790.783,-0.007426618
uKFixedIncome,24/09/2014,1256605.703,-0.000744601
uKFixedIncome,25/09/2014,1264509.116,0.005772677
uKFixedIncome,26/09/2014,1252576.827,-0.005099672
uKFixedIncome,27/09/2014,1267654.157,0.000247121
uKFixedIncome,28/09/2014,1269801.773,-0.004113268
uKFixedIncome,29/09/2014,1293004.421,0.008201477
uKFixedIncome,30/09/2014,1280073.458,-0.004515021
uKFixedIncome,01/10/2014,1283536.216,-0.003850132
uKFixedIncome,02/10/2014,1287835.063,0.001503492
uKFixedIncome,03/10/2014,1272337.612,-0.009920284
uKFixedIncome,04/10/2014,1296009.463,0.007142651
uKFixedIncome,05/10/2014,1286438.063,-0.001639499
uKFixedIncome,06/10/2014,1292654.666,0.00329133
uKFixedIncome,07/10/2014,1281465.07,-0.004525698
uKFixedIncome,08/10/2014,1277150.616,-0.008354797
uKFixedIncome,09/10/2014,1301034.974,0.007161745
uKFixedIncome,10/10/2014,1283148.164,-0.006798977
uKFixedIncome,11/10/2014,1293518.267,0.002811357
uKFixedIncome,12/10/2014,1282713.635,-0.003022089
uKFixedIncome,13/10/2014,1281618.154,0.000990451
uKFixedIncome,14/10/2014,1256345.155,-0.009138271
uKFixedIncome,15/10/2014,1258672.327,-0.002637623
uKFixedIncome,16/10/2014,1263885.956,0.003169871
uKFixedIncome,17/10/2014,1254835.465,-0.001724955
uKFixedIncome,18/10/2014,1256723.331,0.001111128
uKFixedIncome,19/10/2014,1244408.199,-0.009935437
uKFixedIncome,20/10/2014,1250753.466,6.28E-05
uKFixedIncome,21/10/2014,1240209.621,-0.004396683
uKFixedIncome,22/10/2014,1241261.341,-0.004651907
uKFixedIncome,23/10/2014,1259683.836,0.009976685
uKFixedIncome,24/10/2014,1241675.104,-0.00332353
uKFixedIncome,25/10/2014,1256899.51,0.008437259
uKFixedIncome,26/10/2014,1240221.841,-0.00465018
uKFixedIncome,27/10/2014,1255917.832,0.00961842
uKFixedIncome,28/10/2014,1244082.841,-0.000439503
uKFixedIncome,29/10/2014,1242073.744,-0.004568436
uKFixedIncome,30/10/2014,1264451.58,0.007874797
uKFixedIncome,31/10/2014,1254789.112,-0.005861371
uKFixedIncome,01/11/2014,1266058.565,0.001177187
uKFixedIncome,02/11/2014,1254679.566,-0.00624123
uKFixedIncome,03/11/2014,1260229.179,0.001075666
uKFixedIncome,04/11/2014,1250457.18,-0.001506838
uKFixedIncome,05/11/2014,1228514.105,-0.00856536
uKFixedIncome,06/11/2014,1240221.899,0.00444809
uKFixedIncome,07/11/2014,1230258.47,-0.003031856
uKFixedIncome,08/11/2014,1229217.775,0.000543523
uKFixedIncome,09/11/2014,1226371.755,-0.001557891
uKFixedIncome,10/11/2014,1234452.982,0.005841708
uKFixedIncome,11/11/2014,1212400.914,-0.005800756
uKFixedIncome,12/11/2014,1209107.952,-0.005747531
uKFixedIncome,13/11/2014,1220678.067,0.001299898
uKFixedIncome,14/11/2014,1209871.438,-0.005188258
uKFixedIncome,15/11/2014,1224975.651,0.008175205
uKFixedIncome,16/11/2014,1214726.589,-0.004204515
uKFixedIncome,17/11/2014,1227351.735,0.005149357
uKFixedIncome,18/11/2014,1209957.659,-0.005706549
uKFixedIncome,19/11/2014,1207071.965,-0.003201872
uKFixedIncome,20/11/2014,1215510.227,0.006467884
uKFixedIncome,21/11/2014,1197488.715,-0.004490298
uKFixedIncome,22/11/2014,1203810.721,0.006574728
uKFixedIncome,23/11/2014,1191215.857,-0.002806572
uKFixedIncome,24/11/2014,1197778.375,0.004184826
uKFixedIncome,25/11/2014,1179965.04,-0.006895589
uKFixedIncome,26/11/2014,1178995.465,-0.004710284
uKFixedIncome,27/11/2014,1182662.783,0.001957028
uKFixedIncome,28/11/2014,1170823.418,-0.00205304
uKFixedIncome,29/11/2014,1171253.067,0.001774937
uKFixedIncome,30/11/2014,1166254.587,-0.001938404
uKFixedIncome,01/12/2014,1170809.639,0.00566154
uKFixedIncome,02/12/2014,1151848.379,-0.006839184
uKFixedIncome,03/12/2014,1150377.454,-0.005159948
uKFixedIncome,04/12/2014,1156145.815,0.000859735
uKFixedIncome,05/12/2014,1147698.688,-0.007371091
uKFixedIncome,06/12/2014,1164711.625,0.007011613
uKFixedIncome,07/12/2014,1155214.104,-0.007356485
uKFixedIncome,08/12/2014,1171203.597,0.004979211
uKFixedIncome,09/12/2014,1168970.182,-0.000570927
uKFixedIncome,10/12/2014,1170402.224,-0.002665866
uKFixedIncome,11/12/2014,1182559.471,0.004735282
uKFixedIncome,12/12/2014,1171176.821,-0.001718089
uKFixedIncome,13/12/2014,1178031.743,0.006033651
uKFixedIncome,14/12/2014,1157430.702,-0.004180814
uKFixedIncome,15/12/2014,1153853.497,0.000550396
uKFixedIncome,16/12/2014,1146749.126,-0.000422995
uKFixedIncome,17/12/2014,1132452.092,-8.18E-03
uKFixedIncome,18/12/2014,1149840.997,0.007018336
uKFixedIncome,19/12/2014,1138737.969,-0.00653147
uKFixedIncome,20/12/2014,1153440.5,0.004637248
uKFixedIncome,21/12/2014,1143845.005,-0.006773278
uKFixedIncome,22/12/2014,1163259.403,0.004901463
uKFixedIncome,23/12/2014,1157894.449,-0.00503199
uKFixedIncome,24/12/2014,1160066.658,-0.007225411
uKFixedIncome,25/12/2014,1182316.058,0.008574428
uKFixedIncome,26/12/2014,1171514.129,-3.21E-03
uKFixedIncome,27/12/2014,1177534.786,0.001968085
uKFixedIncome,28/12/2014,1169432.105,-0.003946029
uKFixedIncome,29/12/2014,1176358.063,0.002388267
uKFixedIncome,30/12/2014,1170185.839,-0.00678028
uKFixedIncome,31/12/2014,1172770.631,-0.00981371
uKFixedIncome,01/01/2015,1203027.54,0.004255022
uKFixedIncome,02/01/2015,1197226.896,-0.009543891
uKFixedIncome,03/01/2015,1221312.654,0.000807541
uKFixedIncome,04/01/2015,1217801.413,-0.005947069
uKFixedIncome,05/01/2015,1234697.741,0.008893049
uKFixedIncome,06/01/2015,1220623.145,-0.002351194
uKFixedIncome,07/01/2015,1218445.08,-0.007846743
uKFixedIncome,08/01/2015,1240225.487,0.006609672
uKFixedIncome,09/01/2015,1233868.318,-0.005339288
uKFixedIncome,10/01/2015,1252735.655,0.003213278
uKFixedIncome,11/01/2015,1240746.875,-0.006161816
uKFixedIncome,12/01/2015,1249644.707,0.004863763
uKFixedIncome,13/01/2015,1230962.572,-0.005809422
uKFixedIncome,14/01/2015,1224393.949,-9.43E-03
uKFixedIncome,15/01/2015,1245686.823,0.007697935
uKFixedIncome,16/01/2015,1229301.89,-0.005084655
uKFixedIncome,17/01/2015,1244174.758,0.007187963
uKFixedIncome,18/01/2015,1231973.949,-0.001013888
uKFixedIncome,19/01/2015,1242121.129,0.009481659
uKFixedIncome,20/01/2015,1214174.307,-0.00873365
uKFixedIncome,21/01/2015,1213488.624,-6.32E-03
uKFixedIncome,22/01/2015,1230690.435,0.007667944
uKFixedIncome,23/01/2015,1216122.509,-0.004603149
uKFixedIncome,24/01/2015,1224876.945,0.005337372
uKFixedIncome,25/01/2015,1208232.652,-0.008888914
uKFixedIncome,26/01/2015,1227457.165,0.006078413
uKFixedIncome,27/01/2015,1209644.612,-0.006441684
uKFixedIncome,28/01/2015,1211342.71,-0.007677567
uKFixedIncome,29/01/2015,1229264.858,0.005059756
uKFixedIncome,30/01/2015,1213997.327,-0.008556076
uKFixedIncome,31/01/2015,1231978.739,0.005420222
uKFixedIncome,01/02/2015,1215559.548,-0.006949211
uKFixedIncome,02/02/2015,1231586.804,7.03E-03
uKFixedIncome,03/02/2015,1215351.893,-0.006259315
uKFixedIncome,04/02/2015,1216907.554,-0.008445909
uKFixedIncome,05/02/2015,1241713.604,0.004971942
uKFixedIncome,06/02/2015,1242153.131,-0.006400821
uKFixedIncome,07/02/2015,1259750.709,0.001803993
uKFixedIncome,08/02/2015,1258451.717,-0.005311534
uKFixedIncome,09/02/2015,1282904.484,0.009781826
uKFixedIncome,10/02/2015,1267577.776,-0.007232997
uKFixedIncome,11/02/2015,1278781.643,-0.002672815
uKFixedIncome,12/02/2015,1295743.979,0.002593469
uKFixedIncome,13/02/2015,1294202.574,-0.008490806
uKFixedIncome,14/02/2015,1318139.807,0.004769134
uKFixedIncome,15/02/2015,1309165.554,-0.001622038
uKFixedIncome,16/02/2015,1315523.383,0.009343534
uKFixedIncome,17/02/2015,1289544.513,-0.006027487
uKFixedIncome,18/02/2015,1285257.769,-0.001928347
uKFixedIncome,19/02/2015,1289314.242,0.003353709
uKFixedIncome,20/02/2015,1288916.851,-0.000401656
uKFixedIncome,21/02/2015,1299783.889,0.001432324
uKFixedIncome,22/02/2015,1292909.569,-0.003641203
uKFixedIncome,23/02/2015,1306660.898,0.003194886
uKFixedIncome,24/02/2015,1299379.773,-0.007718372
uKFixedIncome,25/02/2015,1304725.613,-0.003464424
uKFixedIncome,26/02/2015,1309822.657,0.002888301
uKFixedIncome,27/02/2015,1293974.812,-0.008523316
uKFixedIncome,28/02/2015,1315136.907,0.008920473
uKFixedIncome,01/03/2015,1298033.051,-0.002809355
uKFixedIncome,02/03/2015,1307954.211,0.002517304
uKFixedIncome,03/03/2015,1299645.972,-0.006416641
uKFixedIncome,04/03/2015,1303234.112,-0.005026605
uKFixedIncome,05/03/2015,1308553.309,0.003390447
uKFixedIncome,06/03/2015,1287912.43,-0.008899205
uKFixedIncome,07/03/2015,1304580.895,0.009280882
uKFixedIncome,08/03/2015,1283415.862,-0.001113882
uKFixedIncome,09/03/2015,1281793.793,0.002633308
uKFixedIncome,10/03/2015,1265533.825,-0.009705321
uKFixedIncome,11/03/2015,1268613.727,-0.004194241
uKFixedIncome,12/03/2015,1286294.693,0.008173594
uKFixedIncome,13/03/2015,1278333.101,-0.001784707
uKFixedIncome,14/03/2015,1289661.314,0.004743255
uKFixedIncome,15/03/2015,1274529.504,-0.006829021
uKFixedIncome,16/03/2015,1280921.333,0.001266178
uKFixedIncome,17/03/2015,1266639.479,-0.002161507
uKFixedIncome,18/03/2015,1254488.745,-0.001979595
uKFixedIncome,19/03/2015,1251671.653,0.00549851
uKFixedIncome,20/03/2015,1224145.866,-0.008733021
uKFixedIncome,21/03/2015,1233052.455,0.006985573
uKFixedIncome,22/03/2015,1211892.735,-0.007711529
uKFixedIncome,23/03/2015,1220320.754,0.002602585
uKFixedIncome,24/03/2015,1205793.894,-0.006589232
uKFixedIncome,25/03/2015,1193928.234,-0.009022937
uKFixedIncome,26/03/2015,1202407.1,0.003820263
uKFixedIncome,27/03/2015,1182156.557,-0.005371999
uKFixedIncome,28/03/2015,1185402.64,0.002177105
uKFixedIncome,29/03/2015,1166156.825,-0.009329464
uKFixedIncome,30/03/2015,1171622.108,0.000566073
uKFixedIncome,31/03/2015,1154295.244,-0.00595006
uKFixedIncome,01/04/2015,1150567.842,-0.000716478
uKFixedIncome,02/04/2015,1148996.774,0.007201656
uKFixedIncome,03/04/2015,1127266.916,-0.006481779
uKFixedIncome,04/04/2015,1141645.432,0.00551779
uKFixedIncome,05/04/2015,1126760.746,-0.009792589
uKFixedIncome,06/04/2015,1139096.656,0.000729826
uKFixedIncome,07/04/2015,1138170.604,-0.00260221
uKFixedIncome,08/04/2015,1142569.771,-0.000722435
uKFixedIncome,09/04/2015,1150849.549,0.009380227
uKFixedIncome,10/04/2015,1143188.65,-0.000432969
uKFixedIncome,11/04/2015,1151293.096,0.004487569
uKFixedIncome,12/04/2015,1139157.531,-0.008176717
uKFixedIncome,13/04/2015,1158603.074,0.008898392
uKFixedIncome,14/04/2015,1149890.631,-0.00153919
uKFixedIncome,15/04/2015,1148444.096,-0.002084996
uKFixedIncome,16/04/2015,1152117.919,0.004726877
uKFixedIncome,17/04/2015,1130089.754,-0.007342714
uKFixedIncome,18/04/2015,1142526.89,0.005280586
uKFixedIncome,19/04/2015,1129433.958,-0.000563091
uKFixedIncome,20/04/2015,1125898.786,0.00446228
uKFixedIncome,21/04/2015,1109840.113,-0.007132213
uKFixedIncome,22/04/2015,1114572.569,-0.006429114
uKFixedIncome,23/04/2015,1123522.87,0.002399643
uKFixedIncome,24/04/2015,1119580.316,-0.000759978
uKFixedIncome,25/04/2015,1132020.994,0.004802364
uKFixedIncome,26/04/2015,1127618.041,-0.001582734
uKFixedIncome,27/04/2015,1131941.746,0.001121328
uKFixedIncome,28/04/2015,1120230.692,-0.008830973
uKFixedIncome,29/04/2015,1126283.664,-0.005405326
uKFixedIncome,30/04/2015,1144723.997,0.009396144
uKFixedIncome,01/05/2015,1130296.352,-0.007961739
uKFixedIncome,02/05/2015,1151504.608,0.004424464
uKFixedIncome,03/05/2015,1147506,-0.008307925
uKFixedIncome,04/05/2015,1168768.34,0.00281483
uKFixedIncome,05/05/2015,1162077.073,-0.008535116
uKFixedIncome,06/05/2015,1175065.484,-0.000951845
uKFixedIncome,07/05/2015,1182652.037,0.002540664
uKFixedIncome,08/05/2015,1183707.666,-0.000287027
uKFixedIncome,09/05/2015,1193714.359,0.001723897
uKFixedIncome,10/05/2015,1182316.75,-0.009809174
uKFixedIncome,11/05/2015,1195881.844,0.002295588
uKFixedIncome,12/05/2015,1188909.987,-0.002514494
uKFixedIncome,13/05/2015,1183790.083,-0.003769279
uKFixedIncome,14/05/2015,1186683.915,0.004921553
uKFixedIncome,15/05/2015,1180053.073,-2.72E-05
uKFixedIncome,16/05/2015,1195788.788,0.009963673
uKFixedIncome,17/05/2015,1175926.256,-0.005963926
uKFixedIncome,18/05/2015,1194666.107,0.006641848
uKFixedIncome,19/05/2015,1193356.472,-0.001421138
uKFixedIncome,20/05/2015,1192199.342,-0.004043748
uKFixedIncome,21/05/2015,1207327.264,0.007298678
uKFixedIncome,22/05/2015,1187494.822,-0.009105743
uKFixedIncome,23/05/2015,1205858.577,0.007117899
uKFixedIncome,24/05/2015,1187623.711,-0.009128814
uKFixedIncome,25/05/2015,1211701.935,0.003725379
uKFixedIncome,26/05/2015,1216077.687,-0.002196327
uKFixedIncome,27/05/2015,1224223.544,-0.008590642
uKFixedIncome,28/05/2015,1253689.535,0.005406727
uKFixedIncome,29/05/2015,1255082.212,-0.004358244
uKFixedIncome,30/05/2015,1269848.493,0.000116605
uKFixedIncome,31/05/2015,1278086.237,-0.00171882
uKFixedIncome,01/06/2015,1292514.164,0.000683232
uKFixedIncome,02/06/2015,1296180.133,-0.006876225
uKFixedIncome,03/06/2015,1311374.424,-0.003091515
uKFixedIncome,04/06/2015,1337468.886,0.005464839
uKFixedIncome,05/06/2015,1330276.905,-0.00631396
uKFixedIncome,06/06/2015,1350806.536,0.008217723
uKFixedIncome,07/06/2015,1330433.01,-0.006339997
uKFixedIncome,08/06/2015,1336392.053,0.000696308
uKFixedIncome,09/06/2015,1318062.518,-0.009706238
